user_id#merchant_id,user_id,merchant_id,age_range,gender
53491#2159,53491,2159,1,0
64362#3320,64362,3320,5,0
25721#210,25721,210,3,0
6270#705,6270,705,1,1
11455#1358,11455,1358,3,1
100639#4004,100639,4004,3,0
51225#2309,51225,2309,1,0
37655#2171,37655,2171,2,0
26609#4554,26609,4554,1,0
33153#3351,33153,3351,2,0
41815#1020,41815,1020,3,0
41815#2972,41815,2972,3,0
13325#2895,13325,2895,3,1
39740#1356,39740,1356,7,0
71666#982,71666,982,2,0
36912#270,36912,270,5,0
25631#1723,25631,1723,2,0
25631#4688,25631,4688,2,0
74637#2480,74637,2480,2,0
73231#2044,73231,2044,3,0
53517#1164,53517,1164,7,0
63592#1018,63592,1018,7,0
56079#3337,56079,3337,2,0
25181#168,25181,168,2,1
94825#1496,94825,1496,2,1
102624#3807,102624,3807,7,1
42188#1886,42188,1886,2,0
42188#661,42188,661,2,0
17447#1581,17447,1581,4,0
17447#4826,17447,4826,4,0
17447#3954,17447,3954,4,0
86437#1665,86437,1665,1,1
31407#21,31407,21,4,0
99105#4061,99105,4061,2,0
75131#2469,75131,2469,7,0
75131#4772,75131,4772,7,0
12277#872,12277,872,7,2
64989#3338,64989,3338,4,0
58551#2459,58551,2459,2,0
646#2353,646,2353,7,0
10657#448,10657,448,7,1
72127#3583,72127,3583,1,1
3836#3320,3836,3320,2,1
3836#1243,3836,1243,2,1
55744#561,55744,561,3,0
21376#2615,21376,2615,2,0
83180#3596,83180,3596,3,0
83180#4103,83180,4103,3,0
50222#718,50222,718,2,0
50056#3458,50056,3458,7,1
207#1988,207,1988,3,0
85276#3168,85276,3168,2,1
85276#2548,85276,2548,2,1
103442#4982,103442,4982,1,0
103442#2545,103442,2545,1,0
24998#2459,24998,2459,3,0
24998#716,24998,716,3,0
20010#2541,20010,2541,2,0
69937#4784,69937,4784,2,0
69937#1558,69937,1558,2,0
57986#4982,57986,4982,7,0
75848#2815,75848,2815,7,1
52091#4210,52091,4210,3,0
29419#3442,29419,3442,2,0
90123#501,90123,501,7,0
90123#4598,90123,4598,7,0
77490#4988,77490,4988,2,1
98836#2591,98836,2591,2,0
98989#814,98989,814,1,0
60590#2901,60590,2901,2,0
60590#1811,60590,1811,2,0
60590#1250,60590,1250,2,0
30757#4723,30757,4723,6,0
65037#4594,65037,4594,2,0
65037#4780,65037,4780,2,0
29540#715,29540,715,3,0
18454#2591,18454,2591,2,0
7465#4103,7465,4103,6,1
11392#597,11392,597,5,0
11392#222,11392,222,5,0
91956#2980,91956,2980,7,0
26030#297,26030,297,3,1
101611#4787,101611,4787,3,0
10563#2976,10563,2976,1,0
10563#1155,10563,1155,1,0
7405#3901,7405,3901,7,0
24934#4103,24934,4103,2,0
79237#2262,79237,2262,1,0
5598#1324,5598,1324,3,2
93096#4161,93096,4161,2,0
80073#2461,80073,2461,2,0
80073#1405,80073,1405,2,0
33709#4062,33709,4062,7,0
51749#2674,51749,2674,6,0
51749#4035,51749,4035,6,0
35069#3264,35069,3264,2,0
71164#501,71164,501,2,0
4334#3331,4334,3331,7,0
4334#501,4334,501,7,0
4334#4091,4334,4091,7,0
64403#4748,64403,4748,2,0
74455#1046,74455,1046,3,0
74455#3716,74455,3716,3,0
38632#2297,38632,2297,2,1
84792#2770,84792,2770,7,0
84792#3587,84792,3587,7,0
8550#1397,8550,1397,7,0
8550#697,8550,697,7,0
84063#2385,84063,2385,1,0
72602#2775,72602,2775,3,1
34836#3670,34836,3670,7,0
34836#94,34836,94,7,0
71060#702,71060,702,7,0
60597#999,60597,999,3,0
86543#3772,86543,3772,1,0
96508#4335,96508,4335,1,0
91254#4169,91254,4169,4,0
104250#3687,104250,3687,4,1
98646#3765,98646,3765,1,1
61352#1738,61352,1738,2,0
36432#3020,36432,3020,3,0
31635#2592,31635,2592,7,0
52782#3692,52782,3692,4,0
17607#931,17607,931,7,1
47818#3818,47818,3818,4,0
41446#1971,41446,1971,2,1
41446#1576,41446,1576,2,1
68200#4561,68200,4561,5,1
105232#144,105232,144,5,0
105232#4995,105232,4995,5,0
93389#3965,93389,3965,4,0
93389#3859,93389,3859,4,0
51867#2459,51867,2459,2,0
122#2356,122,2356,1,1
122#4772,122,4772,1,1
26575#4428,26575,4428,3,0
73407#2023,73407,2023,7,0
12370#4594,12370,4594,2,0
12370#81,12370,81,2,0
33003#658,33003,658,7,0
57132#2582,57132,2582,5,1
75090#3670,75090,3670,2,0
40942#1811,40942,1811,2,0
14458#3080,14458,3080,5,0
13244#3477,13244,3477,3,0
22029#4335,22029,4335,7,1
22029#3168,22029,3168,7,1
38227#4594,38227,4594,1,1
38227#4988,38227,4988,1,1
35409#3341,35409,3341,2,1
35409#4863,35409,4863,2,1
42276#2904,42276,2904,7,0
54184#4067,54184,4067,3,0
75575#168,75575,168,3,2
31898#2356,31898,2356,4,0
58015#2328,58015,2328,7,0
100150#452,100150,452,1,0
13845#2603,13845,2603,2,0
76413#974,76413,974,2,0
51198#1785,51198,1785,5,0
25122#541,25122,541,5,0
2806#3587,2806,3587,3,0
72962#4210,72962,4210,7,1
30431#3968,30431,3968,5,1
80667#3965,80667,3965,4,0
90709#2480,90709,2480,2,1
46166#3670,46166,3670,5,0
32907#661,32907,661,4,0
88445#294,88445,294,7,0
88445#3928,88445,3928,7,0
13434#72,13434,72,2,1
63051#1581,63051,1581,2,0
6681#2254,6681,2254,4,1
6681#458,6681,458,4,1
6681#2760,6681,2760,4,1
61005#637,61005,637,7,0
86864#4755,86864,4755,6,1
47894#4466,47894,4466,4,0
84192#2815,84192,2815,1,1
79905#4569,79905,4569,3,0
29257#44,29257,44,3,0
55765#1722,55765,1722,3,0
79278#3589,79278,3589,1,1
61739#1445,61739,1445,3,1
61739#4192,61739,4192,3,1
44887#1627,44887,1627,4,0
16487#462,16487,462,2,0
85271#1897,85271,1897,1,0
78229#1260,78229,1260,5,1
92049#1636,92049,1636,7,0
92049#1994,92049,1994,7,0
14293#814,14293,814,1,0
96927#421,96927,421,3,0
815#4124,815,4124,2,1
815#1725,815,1725,2,1
96633#2362,96633,2362,1,1
24595#1245,24595,1245,5,0
98929#4883,98929,4883,4,1
55263#1994,55263,1994,2,0
32745#4035,32745,4035,3,0
21203#3084,21203,3084,6,1
21203#3593,21203,3593,6,1
7859#780,7859,780,4,0
7859#1959,7859,1959,4,0
46162#3966,46162,3966,1,0
7141#2889,7141,2889,3,0
78071#359,78071,359,2,0
3277#3579,3277,3579,7,0
3277#4051,3277,4051,7,0
84276#652,84276,652,2,0
63985#1886,63985,1886,2,0
2442#2406,2442,2406,7,0
42515#2459,42515,2459,3,0
42515#4956,42515,4956,3,0
78801#2290,78801,2290,1,0
81152#215,81152,215,1,0
81152#870,81152,870,1,0
37720#4072,37720,4072,1,0
93512#1307,93512,1307,1,1
7106#3483,7106,3483,2,1
17595#1936,17595,1936,7,1
30983#2642,30983,2642,2,0
20937#2547,20937,2547,7,0
41403#734,41403,734,7,0
42054#645,42054,645,2,1
77136#2218,77136,2218,7,2
23493#3938,23493,3938,1,0
6382#3160,6382,3160,3,1
75285#4868,75285,4868,4,0
70585#51,70585,51,7,0
3401#3464,3401,3464,2,0
74869#2667,74869,2667,2,0
94683#962,94683,962,2,0
59061#4780,59061,4780,7,0
101201#2182,101201,2182,7,0
13215#1637,13215,1637,3,2
13215#2829,13215,2829,3,2
99620#2582,99620,2582,7,2
81996#3067,81996,3067,3,0
78192#872,78192,872,2,0
53064#4452,53064,4452,2,0
47423#741,47423,741,4,0
47423#3830,47423,3830,4,0
100471#78,100471,78,7,0
30409#1907,30409,1907,5,0
60820#4544,60820,4544,4,0
76145#168,76145,168,2,1
45927#3531,45927,3531,7,1
45074#4751,45074,4751,7,0
8456#4345,8456,4345,4,0
43894#3351,43894,3351,7,0
43894#716,43894,716,7,0
11442#814,11442,814,7,0
27942#4995,27942,4995,7,0
15870#4688,15870,4688,3,1
75514#1520,75514,1520,7,0
73649#4345,73649,4345,3,1
86883#4531,86883,4531,3,0
74325#2409,74325,2409,3,0
88890#3464,88890,3464,2,0
88890#3317,88890,3317,2,0
43983#4988,43983,4988,4,0
423#3255,423,3255,5,0
12552#1581,12552,1581,2,2
85534#2837,85534,2837,4,1
26690#3067,26690,3067,2,1
9893#129,9893,129,1,0
83480#2102,83480,2102,2,1
57383#951,57383,951,4,0
57383#4569,57383,4569,4,0
3967#1755,3967,1755,1,0
101929#1994,101929,1994,3,0
68291#1021,68291,1021,7,1
71020#3928,71020,3928,1,0
71020#931,71020,931,1,0
19505#647,19505,647,2,1
36362#251,36362,251,4,1
102120#669,102120,669,1,0
62322#4103,62322,4103,2,0
88876#4035,88876,4035,1,0
76016#4072,76016,4072,4,0
11781#1681,11781,1681,3,1
73600#4499,73600,4499,3,0
55957#1636,55957,1636,3,1
62911#637,62911,637,1,1
7952#4211,7952,4211,7,2
33990#1112,33990,1112,7,1
6941#1954,6941,1954,3,2
6941#3807,6941,3807,3,2
6439#2483,6439,2483,2,0
82300#1665,82300,1665,3,0
60818#3517,60818,3517,7,1
17846#3890,17846,3890,2,0
56149#1335,56149,1335,1,1
67270#1953,67270,1953,3,0
79609#979,79609,979,2,0
79609#3895,79609,3895,2,0
94647#318,94647,318,5,0
27550#247,27550,247,2,0
27550#372,27550,372,2,0
95033#1881,95033,1881,3,0
12164#4574,12164,4574,5,0
97774#168,97774,168,1,0
97774#2429,97774,2429,1,0
51658#1630,51658,1630,4,0
35922#872,35922,872,5,0
61110#750,61110,750,4,2
68035#1250,68035,1250,7,1
68035#658,68035,658,7,1
105065#4784,105065,4784,7,1
92319#2192,92319,2192,7,1
69247#4982,69247,4982,4,0
95521#3829,95521,3829,3,1
39517#276,39517,276,5,0
76981#3734,76981,3734,3,0
76727#1949,76727,1949,2,1
86079#4425,86079,4425,4,0
11771#1879,11771,1879,7,2
71863#3033,71863,3033,3,0
71863#3965,71863,3965,3,0
91034#3246,91034,3246,7,1
55931#322,55931,322,7,0
55931#2533,55931,2533,7,0
53097#1753,53097,1753,1,1
27707#4072,27707,4072,3,1
77107#3464,77107,3464,2,1
73590#3464,73590,3464,2,1
95754#3854,95754,3854,4,1
60487#2904,60487,2904,1,0
75588#3122,75588,3122,2,0
23207#3464,23207,3464,1,1
3346#448,3346,448,7,0
104529#255,104529,255,3,1
104529#1901,104529,1901,3,1
38251#4696,38251,4696,1,1
84622#780,84622,780,5,0
20497#1807,20497,1807,7,1
20497#4460,20497,4460,7,1
20497#2393,20497,2393,7,1
89374#3965,89374,3965,7,0
89609#4476,89609,4476,2,0
89609#1269,89609,1269,2,0
35287#4787,35287,4787,7,0
37885#4072,37885,4072,3,1
96434#4476,96434,4476,2,0
42300#1886,42300,1886,2,0
76020#1857,76020,1857,7,0
20456#4854,20456,4854,7,0
33820#2480,33820,2480,3,1
81233#4025,81233,4025,3,2
51327#1472,51327,1472,3,1
67946#4995,67946,4995,2,0
1252#4864,1252,4864,2,1
1252#44,1252,44,2,1
1252#1064,1252,1064,2,1
53508#4227,53508,4227,7,0
103223#2618,103223,2618,4,0
97437#1581,97437,1581,3,1
52345#3546,52345,3546,7,0
22857#1886,22857,1886,4,0
89980#711,89980,711,2,1
27471#2454,27471,2454,3,0
95849#2017,95849,2017,3,0
61038#2131,61038,2131,2,1
61038#4005,61038,4005,2,1
101577#41,101577,41,7,1
70925#4192,70925,4192,2,0
31377#628,31377,628,2,0
80580#905,80580,905,3,0
34997#3029,34997,3029,7,1
87255#1243,87255,1243,3,0
63839#1897,63839,1897,4,1
94280#604,94280,604,1,0
94280#2973,94280,2973,1,0
62584#2301,62584,2301,1,0
81685#4335,81685,4335,2,0
81685#1780,81685,1780,2,0
61122#1479,61122,1479,3,0
86297#2614,86297,2614,2,1
52261#431,52261,431,3,0
72446#3469,72446,3469,1,0
96939#3854,96939,3854,7,0
96939#2563,96939,2563,7,0
66394#833,66394,833,2,0
66394#845,66394,845,2,0
41968#1397,41968,1397,3,1
41968#1472,41968,1472,3,1
2407#1329,2407,1329,4,0
79044#4730,79044,4730,7,0
82463#2835,82463,2835,1,1
95318#2459,95318,2459,4,0
93358#168,93358,168,1,0
65616#210,65616,210,3,0
70871#2480,70871,2480,3,0
93871#1886,93871,1886,7,0
80857#2356,80857,2356,2,0
80857#1886,80857,1886,2,0
25508#2804,25508,2804,1,1
12154#4491,12154,4491,3,2
12154#2480,12154,2480,3,2
12154#3965,12154,3965,3,2
20239#3921,20239,3921,1,0
102597#716,102597,716,7,0
12074#3687,12074,3687,7,0
56686#3540,56686,3540,2,1
22463#2262,22463,2262,7,0
62745#2057,62745,2057,3,0
12246#4995,12246,4995,4,0
12246#2459,12246,2459,4,0
12246#1472,12246,1472,4,0
60129#1857,60129,1857,2,1
87956#922,87956,922,6,1
94403#1886,94403,1886,2,1
47153#2459,47153,2459,7,2
52175#2422,52175,2422,2,0
49618#2480,49618,2480,3,0
56518#1746,56518,1746,3,0
56518#4491,56518,4491,3,0
22657#3921,22657,3921,1,0
103580#2548,103580,2548,6,0
63524#2667,63524,2667,3,1
5452#3670,5452,3670,7,0
37190#2262,37190,2262,2,0
35726#3237,35726,3237,2,1
2574#2615,2574,2615,7,1
96983#3317,96983,3317,4,0
68605#1324,68605,1324,3,0
89974#2682,89974,2682,7,2
89974#4103,89974,4103,7,2
89974#1807,89974,1807,7,2
103998#3848,103998,3848,7,0
90383#2823,90383,2823,7,0
70155#4754,70155,4754,4,0
70155#4085,70155,4085,4,0
92929#2533,92929,2533,3,1
11919#3587,11919,3587,5,0
28035#1046,28035,1046,7,0
84962#1307,84962,1307,3,0
64751#2426,64751,2426,5,0
40585#1284,40585,1284,5,0
40585#2541,40585,2541,5,0
40585#814,40585,814,5,0
15457#2459,15457,2459,2,0
50321#5,50321,5,3,0
22308#2308,22308,2308,1,0
57873#4569,57873,4569,4,2
57873#281,57873,281,4,2
57873#4787,57873,4787,4,2
86684#991,86684,991,5,0
76529#4782,76529,4782,7,0
35707#2459,35707,2459,3,1
35707#2467,35707,2467,3,1
7007#990,7007,990,3,0
86784#814,86784,814,2,0
1006#4952,1006,4952,1,1
25056#1959,25056,1959,3,0
27160#1881,27160,1881,3,0
79755#4786,79755,4786,3,0
69669#4072,69669,4072,1,0
75879#4103,75879,4103,3,0
75879#3576,75879,3576,3,0
62603#1976,62603,1976,7,1
57315#3871,57315,3871,2,1
86455#1438,86455,1438,7,0
395#3919,395,3919,7,1
3735#4103,3735,4103,1,0
62260#2485,62260,2485,3,0
73766#3652,73766,3652,5,0
37465#3669,37465,3669,2,0
37465#3670,37465,3670,2,0
37465#2142,37465,2142,2,0
37465#2988,37465,2988,2,0
95421#4964,95421,4964,7,1
84725#3818,84725,3818,4,0
85012#4649,85012,4649,3,1
84578#147,84578,147,2,0
84578#168,84578,168,2,0
28710#3320,28710,3320,1,0
28710#4051,28710,4051,1,0
28710#1907,28710,1907,1,0
28710#4103,28710,4103,1,0
57411#187,57411,187,7,0
28079#1958,28079,1958,3,2
74682#3470,74682,3470,2,1
74682#3854,74682,3854,2,1
100337#4863,100337,4863,3,0
62148#4072,62148,4072,7,0
43174#4401,43174,4401,7,0
67702#1282,67702,1282,2,1
73093#4065,73093,4065,7,1
72547#2234,72547,2234,3,0
72547#1155,72547,1155,3,0
23938#2213,23938,2213,5,1
7260#2831,7260,2831,7,0
36854#72,36854,72,2,0
84115#522,84115,522,7,1
96114#2898,96114,2898,2,0
96114#3067,96114,3067,2,0
63258#2904,63258,2904,7,0
28089#1307,28089,1307,2,0
50385#2615,50385,2615,2,1
84613#2675,84613,2675,5,1
45995#1971,45995,1971,7,0
75851#5,75851,5,2,0
21707#147,21707,147,2,0
77421#4504,77421,4504,7,0
23245#2461,23245,2461,1,0
32696#156,32696,156,7,0
27647#1581,27647,1581,2,1
14965#3100,14965,3100,7,1
93173#2175,93173,2175,7,0
92478#1688,92478,1688,7,0
30281#4430,30281,4430,5,1
16019#808,16019,808,4,1
59484#4594,59484,4594,2,1
78287#2379,78287,2379,4,0
95619#335,95619,335,2,0
16090#2033,16090,2033,3,0
97943#2182,97943,2182,2,1
40967#4011,40967,4011,7,1
51495#2234,51495,2234,5,0
53269#2356,53269,2356,3,0
80467#962,80467,962,5,0
97639#1581,97639,1581,3,0
97639#3928,97639,3928,3,0
44435#4452,44435,4452,2,0
16940#4688,16940,4688,4,0
22604#4192,22604,4192,2,0
38473#3374,38473,3374,7,0
103451#3056,103451,3056,3,1
83556#1738,83556,1738,3,0
70856#3587,70856,3587,2,0
66891#210,66891,210,5,1
85011#3161,85011,3161,2,1
9531#2988,9531,2988,2,0
6914#4335,6914,4335,7,1
34882#3268,34882,3268,1,1
69348#501,69348,501,7,0
3609#2841,3609,2841,7,1
3609#757,3609,757,7,1
91219#2770,91219,2770,2,0
91219#1196,91219,1196,2,0
101337#1250,101337,1250,2,0
89928#1629,89928,1629,1,0
89928#4216,89928,4216,1,0
69485#3517,69485,3517,7,0
72387#4715,72387,4715,5,0
72387#3249,72387,3249,5,0
72387#2445,72387,2445,5,0
6670#2356,6670,2356,7,0
101773#195,101773,195,3,2
99381#1438,99381,1438,2,0
92176#2234,92176,2234,2,0
59546#2757,59546,2757,6,0
100310#2409,100310,2409,4,1
46275#3854,46275,3854,7,0
46275#3073,46275,3073,7,0
74937#500,74937,500,6,2
74937#2792,74937,2792,6,2
74937#3168,74937,3168,6,2
74937#4335,74937,4335,6,2
25938#2420,25938,2420,2,0
507#3168,507,3168,7,1
25972#4875,25972,4875,2,0
39236#2648,39236,2648,5,0
84201#4554,84201,4554,1,0
12982#1520,12982,1520,2,1
8234#2889,8234,2889,2,0
66612#2730,66612,2730,7,0
24361#3515,24361,3515,3,0
79483#1994,79483,1994,2,0
84131#2459,84131,2459,5,0
41682#1738,41682,1738,7,0
56141#2883,56141,2883,2,0
39348#1811,39348,1811,2,1
82151#1520,82151,1520,7,2
29243#2245,29243,2245,3,0
103612#4452,103612,4452,7,0
23193#1558,23193,1558,3,0
82350#4011,82350,4011,1,0
73250#579,73250,579,2,0
76798#3029,76798,3029,7,1
78799#4990,78799,4990,3,0
9017#4425,9017,4425,5,0
9017#1360,9017,1360,5,0
3714#2872,3714,2872,1,1
3714#2815,3714,2815,1,1
47328#144,47328,144,4,0
69345#1248,69345,1248,3,1
19803#637,19803,637,4,1
14849#4628,14849,4628,2,1
18443#1297,18443,1297,3,0
81075#3228,81075,3228,3,0
81075#2667,81075,2667,3,0
97513#1746,97513,1746,5,0
97513#3965,97513,3965,5,0
97575#3576,97575,3576,3,0
68479#4779,68479,4779,7,0
7638#270,7638,270,5,1
104755#4401,104755,4401,2,0
58732#106,58732,106,2,0
1733#3968,1733,3968,7,0
54787#4452,54787,4452,3,0
92942#1376,92942,1376,7,0
79780#1245,79780,1245,7,0
14638#3997,14638,3997,3,0
42761#3645,42761,3645,7,1
55731#20,55731,20,7,1
55731#4875,55731,4875,7,1
78630#3324,78630,3324,3,2
55284#4787,55284,4787,3,1
55284#1245,55284,1245,3,1
17195#3168,17195,3168,2,1
49741#4286,49741,4286,7,0
40586#4995,40586,4995,4,0
51790#2062,51790,2062,7,1
17024#814,17024,814,1,0
17024#4072,17024,4072,1,0
28177#3146,28177,3146,7,0
93609#2175,93609,2175,3,1
51274#4466,51274,4466,3,1
3311#1907,3311,1907,2,0
3311#833,3311,833,2,0
94930#1472,94930,1472,4,1
47712#4780,47712,4780,5,0
47712#1020,47712,1020,5,0
41950#3464,41950,3464,2,1
81824#264,81824,264,7,0
91452#4676,91452,4676,3,1
66338#4401,66338,4401,2,0
2276#2970,2276,2970,4,1
19295#3317,19295,3317,5,0
91593#2806,91593,2806,5,0
84287#1046,84287,1046,5,1
89994#3464,89994,3464,6,0
30760#4995,30760,4995,3,1
57299#4547,57299,4547,2,0
99370#1250,99370,1250,7,0
101461#351,101461,351,4,0
101461#1701,101461,1701,4,0
78492#2615,78492,2615,7,1
42624#3965,42624,3965,7,0
11743#1897,11743,1897,5,0
7269#2782,7269,2782,7,0
75755#2898,75755,2898,3,1
84075#3080,84075,3080,7,2
455#4987,455,4987,3,1
59861#2503,59861,2503,4,1
56269#2414,56269,2414,2,0
536#1391,536,1391,2,1
105147#1335,105147,1335,7,0
53011#3464,53011,3464,3,1
13393#4964,13393,4964,1,1
4683#715,4683,715,3,0
32920#2582,32920,2582,7,0
22693#4730,22693,4730,2,0
6232#3968,6232,3968,3,0
37179#3919,37179,3919,1,0
91988#2522,91988,2522,1,0
3329#3337,3329,3337,2,0
3329#4466,3329,4466,2,0
57536#2782,57536,2782,1,1
57536#1753,57536,1753,1,1
87071#3168,87071,3168,6,0
40153#1614,40153,1614,1,0
63940#3470,63940,3470,5,0
96764#3394,96764,3394,2,0
8429#2988,8429,2988,7,0
81383#2768,81383,2768,2,0
49291#1020,49291,1020,2,0
89749#255,89749,255,4,0
14866#2614,14866,2614,3,0
56440#4886,56440,4886,2,0
26572#634,26572,634,1,1
26572#3201,26572,3201,1,1
10966#4919,10966,4919,3,0
5978#4364,5978,4364,2,0
84945#3670,84945,3670,2,0
69263#2414,69263,2414,2,1
100138#222,100138,222,2,1
85817#2135,85817,2135,3,0
59000#646,59000,646,4,0
59000#3670,59000,3670,4,0
34020#750,34020,750,3,1
67921#1189,67921,1189,3,0
67921#1701,67921,1701,3,0
104394#2463,104394,2463,2,0
55910#4492,55910,4492,3,0
90316#4956,90316,4956,7,1
56304#3218,56304,3218,7,0
96097#2402,96097,2402,7,0
98475#2262,98475,2262,3,1
78024#3925,78024,3925,2,0
46444#3583,46444,3583,1,2
78431#1907,78431,1907,3,1
29714#210,29714,210,6,0
56365#1971,56365,1971,2,0
56365#4688,56365,4688,2,0
65062#2670,65062,2670,2,1
65062#357,65062,357,2,1
39987#1875,39987,1875,5,1
104251#3014,104251,3014,7,1
72919#4572,72919,4572,2,0
101886#5,101886,5,7,1
9544#1661,9544,1661,7,0
80585#4476,80585,4476,2,0
61552#2123,61552,2123,7,1
104184#720,104184,720,2,1
87755#3458,87755,3458,3,0
34624#2178,34624,2178,3,1
71947#20,71947,20,7,0
32761#4946,32761,4946,2,0
42833#4212,42833,4212,2,0
22205#199,22205,199,1,0
98436#4982,98436,4982,4,0
71094#1811,71094,1811,5,1
17415#2080,17415,2080,3,0
17415#2309,17415,2309,3,0
17415#1180,17415,1180,3,0
45412#4787,45412,4787,3,0
20815#975,20815,975,4,0
20815#1360,20815,1360,4,0
20815#3100,20815,3100,4,0
52391#1243,52391,1243,2,0
12751#4696,12751,4696,7,1
68219#501,68219,501,2,1
68339#2483,68339,2483,7,0
25849#2302,25849,2302,5,0
44019#1498,44019,1498,7,0
26655#1176,26655,1176,2,1
79927#4787,79927,4787,7,1
99361#3438,99361,3438,3,0
98441#4345,98441,4345,2,0
51531#2004,51531,2004,2,0
73845#1838,73845,1838,2,1
21104#5,21104,5,2,1
9666#3517,9666,3517,6,0
93610#521,93610,521,4,1
63832#690,63832,690,7,1
102282#3517,102282,3517,4,0
102282#4995,102282,4995,4,0
95853#991,95853,991,1,0
88116#4235,88116,4235,2,1
15093#2399,15093,2399,3,1
23941#3994,23941,3994,1,0
98812#351,98812,351,1,1
54214#179,54214,179,5,0
98652#3462,98652,3462,2,1
57054#4863,57054,4863,2,1
56177#4072,56177,4072,7,2
74673#2648,74673,2648,4,0
96256#2279,96256,2279,7,1
66060#4401,66060,4401,2,0
31085#2642,31085,2642,2,0
38924#711,38924,711,2,0
12671#5,12671,5,4,0
65813#3317,65813,3317,1,1
65813#1579,65813,1579,1,1
72294#1951,72294,1951,7,1
36211#1046,36211,1046,7,0
14012#1838,14012,1838,2,0
67220#4782,67220,4782,2,1
16689#4466,16689,4466,5,0
99290#3366,99290,3366,3,0
20196#4810,20196,4810,3,1
20196#4613,20196,4613,3,1
43204#1363,43204,1363,5,0
75382#3160,75382,3160,7,0
102406#3438,102406,3438,5,0
102406#1558,102406,1558,5,0
102406#1669,102406,1669,5,0
91156#2522,91156,2522,1,2
91156#3482,91156,3482,1,2
72988#4767,72988,4767,1,1
45064#4836,45064,4836,7,2
5427#4845,5427,4845,2,2
9122#3337,9122,3337,7,0
9122#2426,9122,2426,7,0
9122#750,9122,750,7,0
28839#2615,28839,2615,2,1
47540#4786,47540,4786,1,1
33391#1897,33391,1897,3,1
20151#3068,20151,3068,3,1
33377#2614,33377,2614,2,1
55481#1502,55481,1502,2,0
34700#1245,34700,1245,7,1
34700#2548,34700,2548,7,1
102617#3692,102617,3692,3,1
97793#814,97793,814,7,2
82672#823,82672,823,7,0
82672#4982,82672,4982,7,0
53804#2835,53804,2835,2,1
76978#4226,76978,4226,7,2
65009#2117,65009,2117,1,1
69251#4709,69251,4709,7,1
81725#661,81725,661,4,1
16765#956,16765,956,3,0
1183#80,1183,80,5,0
97702#4863,97702,4863,7,0
63735#632,63735,632,2,0
87324#200,87324,200,1,1
18099#845,18099,845,3,0
93299#2213,93299,2213,1,0
